__type;Title;Name;Description;Adress;latitude;longitude;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 9 RUE RICHOMME;;;9  RUE RICHOMME 75018 PARIS;48.8863363;2.3520283;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 60 RUE RENE BINET;;;60  RUE RENE BINET 75018 PARIS;48.8991775;2.3374569;
VEMaps.PinData;ECOLE ELEMENTAIRE 5 RUE PIERRE  BUDIN;;;5  RUE PIERRE BUDIN 75018 PARIS;48.8897341;2.3530716;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 1 RUE FOYATIER;;;1  PLACE SUZANNE VALADON 75018 PARIS;48.8844631;2.3424584;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 11 RUE CAVE;;;11  RUE CAVE 75018 PARIS;48.8867319;2.3549007;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 129 RUE BELLIARD;;;129  RUE BELLIARD 75018 PARIS;48.8964026;2.3357367;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 15 RUE HOUDON;;;15  RUE HOUDON 75018 PARIS;48.8831876;2.3384939;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 18 RUE D'ORAN;;;18  RUE D' ORAN 75018 PARIS;48.8889898;2.3531893;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 18 RUE SAINTE-ISAURE;;;18  RUE SAINTE-ISAURE 75018 PARIS;48.894344;2.3444305;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 19 RUE FERNAND LABORI;;;19  RUE FERNAND LABORI 75018 PARIS;48.8990305;2.3422268;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 2 RUE GUADELOUPE;;;2  RUE DE LA GUADELOUPE 75018 PARIS;48.8908696;2.3627701;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 20 RUE HERMEL;;;20  RUE HERMEL 75018 PARIS;48.8910965;2.3443172;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 26 RUE MONT CENIS;;;26  RUE DU MONT CENIS 75018 PARIS;48.8883825;2.3422126;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 29 RUE JOSEPH DE MAISTRE;;;29  RUE JOSEPH DE MAISTRE 75018 PARIS;48.8914598;2.3308091;
VEMaps.PinData;ECOLE POLYVALENTE A 60 RUE RENE BINET;;;60  RUE RENE BINET 75018 PARIS;48.8991775;2.3374569;
VEMaps.PinData;ECOLE POLYVALENTE 11 RUE PAJOL;;;11B  RUE PAJOL 75018 PARIS;48.8855407;2.3606057;
VEMaps.PinData;ECOLE POLYVALENTE 12 RUE DE TORCY;;;12  RUE DE TORCY 75018 PARIS;48.8912762;2.3641225;
VEMaps.PinData;ECOLE POLYVALENTE 14 RUE FOREST;;;14  RUE FOREST 75018 PARIS;48.8856753;2.3292066;
VEMaps.PinData;ECOLE POLYVALENTE 142 RUE POISSONNIERS;;;142  RUE DES POISSONNIERS 75018 PARIS;48.8965032;2.3528405;
VEMaps.PinData;ECOLE POLYVALENTE 27 RUE EMILE DUPLOYE;;;27  RUE EMILE DUPLOYE 75018 PARIS;48.8901053;2.3551664;
VEMaps.PinData;ECOLE POLYVALENTE 3 RUE MAURICE GENEVOIX;;;3  RUE MAURICE GENEVOIX 75018 PARIS;48.8944778;2.3604061;
VEMaps.PinData;ECOLE POLYVALENTE 30 RUE CUGNOT;;;30  RUE CUGNOT 75018 PARIS;48.8926676;2.3645635;
VEMaps.PinData;ECOLE POLYVALENTE 49 BIS RUE GOUTTE D'OR;;;49B  RUE DE LA GOUTTE D'OR 75018 PARIS;48.8849349;2.3520178;
VEMaps.PinData;ECOLE POLYVALENTE 14 RUE SIMPLON;;;14  RUE DU SIMPLON 75018 PARIS;48.8936089;2.351041;
VEMaps.PinData;MAIRIE DU 18E ARRONDISSEMENT;;;1  PLACE JULES JOFFRIN 75018 PARIS;48.892028;2.3445174;
VEMaps.PinData;ECOLE MATERNELLE 28 RUE AUBERVILLIERS;;;28  RUE D' AUBERVILLIERS 75019 PARIS;48.8857355;2.3661432;
VEMaps.PinData;ECOLE MATERNELLE 29 RUE PREVOYANCE;;;29  RUE DE LA PREVOYANCE 75019 PARIS;48.8837541;2.3947845;
VEMaps.PinData;ECOLE MATERNELLE 34 RUE MANIN;;;34  RUE MANIN 75019 PARIS;48.8835596;2.3894914;
VEMaps.PinData;ECOLE MATERNELLE 34 RUE MAROC;;;34  RUE DU MAROC 75019 PARIS;48.8871538;2.3677646;
VEMaps.PinData;ECOLE MATERNELLE 36 RUE FESSART;;;36  RUE FESSART 75019 PARIS;48.8768484;2.384505;
VEMaps.PinData;ECOLE MATERNELLE 41 RUE TANGER;;;41  RUE DE TANGER 75019 PARIS;48.8875687;2.370103;
VEMaps.PinData;ECOLE MATERNELLE 47 RUE ARMAND CARREL;;;47  RUE ARMAND CARREL 75019 PARIS;48.8827433;2.3758675;
VEMaps.PinData;ECOLE MATERNELLE 5 ALL EIDERS;;;5  ALLEE DES EIDERS 75019 PARIS;48.8942314;2.3790393;
VEMaps.PinData;ECOLE MATERNELLE 5 RUE GENERAL LASALLE;;;5  RUE DU GENERAL LASALLE 75019 PARIS;48.8740671;2.3803257;
VEMaps.PinData;ECOLE MATERNELLE EUGENIE COTTON;;;20  RUE EUGENIE COTTON 75019 PARIS;48.8788391;2.3949916;
VEMaps.PinData;ECOLE MATERNELLE 5 RUE NOYER-DURAND;;;5  RUE DU NOYER-DURAND 75019 PARIS;48.8875819;2.399422;
VEMaps.PinData;ECOLE MATERNELLE 5 RUE RAMPAL;;;5  RUE RAMPAL 75019 PARIS;48.8734082;2.3796655;
VEMaps.PinData;ECOLE MATERNELLE 58 RUE ARCHEREAU;;;58A  RUE ARCHEREAU 75019 PARIS;48.8927522;2.3756219;
VEMaps.PinData;ECOLE MATERNELLE 59B RUE ROMAINVILLE;;;59B  RUE DE ROMAINVILLE 75019 PARIS;48.8774021;2.4032549;
VEMaps.PinData;ECOLE MATERNELLE 6 PAS THIONVILLE;;;6  PASSAGE DE THIONVILLE 75019 PARIS;48.8882756;2.3819782;
VEMaps.PinData;ECOLE MATERNELLE 63 RUE ARCHEREAU;;;63  RUE ARCHEREAU 75019 PARIS;48.892653;2.375688;
VEMaps.PinData;ECOLE MATERNELLE 65 AV SIMON BOLIVAR;;;65  AVENUE SIMON BOLIVAR 75019 PARIS;48.876377;2.3775056;
VEMaps.PinData;ECOLE MATERNELLE 8 RUE BARBANEGRE;;;8  RUE BARBANEGRE 75019 PARIS;48.8923571;2.3832921;
VEMaps.PinData;ECOLE MATERNELLE 8 RUE EMELIE;;;8  RUE EMELIE 75019 PARIS;48.889516;2.378099;
VEMaps.PinData;ECOLE MATERNELLE 8 RUE SADI LECOINTE;;;8  RUE SADI LECOINTE 75019 PARIS;48.8803668;2.3738327;
VEMaps.PinData;ECOLE MATERNELLE 84 RUE CURIAL;;;84  RUE CURIAL 75019 PARIS;48.8949618;2.3745252;
VEMaps.PinData;ECOLE MATERNELLE 9 RUE GENERAL BRUNET;;;9  RUE DU GENERAL BRUNET 75019 PARIS;48.8803521;2.3903702;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 4 RUE GOUBET;;;4  RUE GOUBET 75019 PARIS;48.883353;2.3890374;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 43 RUE ARMAND CARREL;;;43  RUE ARMAND CARREL 75019 PARIS;48.8827426;2.3765292;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 5 RUE ALOUETTES;;;5  RUE DES ALOUETTES 75019 PARIS;48.877012;2.3852391;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 61 RUE VILLETTE;;;61  RUE DE LA VILLETTE 75019 PARIS;48.8783747;2.3881409;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 67 AV SIMON BOLIVAR;;;67  AVENUE SIMON BOLIVAR 75019 PARIS;48.8763763;2.3771849;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 9 RUE JOMARD;;;9  RUE JOMARD 75019 PARIS;48.8897801;2.3797367;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 9 RUE PIERRE GIRARD;;;9  RUE PIERRE GIRARD 75019 PARIS;48.8859458;2.3796319;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 9 RUE TANDOU;;;9  RUE TANDOU 75019 PARIS;48.8860235;2.3792228;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE A 1 RUE GENERAL LASALLE;;;1  RUE DU GENERAL LASALLE 75019 PARIS;48.8744048;2.3815647;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE A 105 BIS RUE OURCQ;;;105B  RUE DE L' OURCQ 75019 PARIS;48.8936049;2.3752123;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE A 106 RUE COMPANS;;;106  RUE COMPANS 75019 PARIS;48.8803617;2.3897676;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE A 119 AV SIMON BOLIVAR;;;119  AVENUE SIMON BOLIVAR 75019 PARIS;48.8798428;2.3742527;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE A 40BIS RUE MANIN;;;40B  RUE MANIN 75019 PARIS;48.883827;2.3902391;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE A 41 RUE TANGER;;;41  RUE DE TANGER 75019 PARIS;48.8875687;2.370103;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE A 57 RUE ROMAINVILLE;;;57  RUE DE ROMAINVILLE 75019 PARIS;48.8772754;2.4032261;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE A 7 RUE BARBANEGRE;;;7  RUE BARBANEGRE 75019 PARIS;48.8920907;2.3828226;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE A 84 RUE CURIAL;;;84  RUE CURIAL 75019 PARIS;48.8949618;2.3745252;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 105 BIS RUE OURCQ;;;105B  RUE DE L' OURCQ 75019 PARIS;48.8936049;2.3752123;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 11 RUE RAMPAL;;;11  RUE RAMPAL 75019 PARIS;48.8737603;2.379729;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 119 AV SIMON BOLIVAR;;;119  AVENUE SIMON BOLIVAR 75019 PARIS;48.8798428;2.3742527;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 30 RUE MANIN;;;30  RUE MANIN 75019 PARIS;48.883363;2.3890571;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 41 RUE TANGER;;;41B  RUE DE TANGER 75019 PARIS;48.8875687;2.370103;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 59 RUE ROMAINVILLE;;;59  RUE DE ROMAINVILLE 75019 PARIS;48.8774021;2.4032549;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 7 RUE BARBANEGRE;;;7  RUE BARBANEGRE 75019 PARIS;48.8920907;2.3828226;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 7 RUE GENERAL BRUNET;;;7  RUE DU GENERAL BRUNET 75019 PARIS;48.8801044;2.3903343;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 84 RUE CURIAL;;;84  RUE CURIAL 75019 PARIS;48.8949618;2.3745252;
VEMaps.PinData;ÉCOLE ÉLÉMENTAIRE A 16 RUE EUGÉNIE COTTON;;;16  RUE EUGENIE COTTON 75019 PARIS;48.8787801;2.3944208;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE B 16 RUE EUGÉNIE COTTON;;;16  RUE EUGENIE COTTON 75019 PARIS;48.8787801;2.3944208;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 132 RUE AUBERVILLIERS;;;132A  RUE D' AUBERVILLIERS 75019 PARIS;48.8920284;2.3691791;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 14 RUE MATHIS;;;14  RUE MATHIS 75019 PARIS;48.8907644;2.3754336;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 16 RUE CHEMINETS;;;16  RUE DES CHEMINETS 75019 PARIS;48.8878002;2.3980119;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 160 AV JEAN JAURES;;;160  AVENUE JEAN JAURES 75019 PARIS;48.8874382;2.3880018;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 17 RUE TANGER;;;17  RUE DE TANGER 75019 PARIS;48.8857199;2.3683496;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 4 RUE FESSART;;;4  RUE FESSART 75019 PARIS;48.8762488;2.388448;
VEMaps.PinData;ECOLE POLYVALENTE 10 RUE HENRI NOGUERES;;;10  RUE HENRI NOGUERES 75019 PARIS;48.8848482;2.37435;
VEMaps.PinData;ECOLE POLYVALENTE 16 RUE TANDOU;;;16  RUE TANDOU 75019 PARIS;48.886345;2.3802575;
VEMaps.PinData;ECOLE POLYVALENTE 53 RUE EMILE BOLLAERT;;;53  RUE EMILE BOLLAERT 75019 PARIS;48.8998169;2.3751041;
VEMaps.PinData;ECOLE POLYVALENTE QUAI DU LOT / BOULEVARD MAC DONALD;;;118  BOULEVARD MACDONALD  PARIS;48.8989137;2.3815573;
VEMaps.PinData;MAIRIE DU 19E ARRONDISSEMENT;;;5  PLACE ARMAND CARREL 75019 PARIS;48.8825582;2.3816987;
VEMaps.PinData;MAISON DU COMBATTANT ET DES ASSOCIATIONS;;;20  RUE EDOUARD PAILLERON 75019 PARIS;48.8804908;2.3766261;
VEMaps.PinData;MAISON DES RAPATRIES;;;7  RUE PIERRE GIRARD  PARIS;48.8858854;2.3795067;
VEMaps.PinData;ECOLE MATERNELLE 12 RUE FONTARABIE;;;12  RUE DE FONTARABIE 75020 PARIS;48.8575213;2.4004344;
VEMaps.PinData;ECOLE MATERNELLE 12 RUE GRANDS CHAMPS;;;12  RUE DES GRANDS CHAMPS 75020 PARIS;48.8504739;2.3997506;
VEMaps.PinData;ECOLE MATERNELLE 15 RUE EUPATORIA;;;15  RUE D' EUPATORIA 75020 PARIS;48.8688517;2.3870711;
VEMaps.PinData;ECOLE MATERNELLE 172 RUE PELLEPORT;;;172  RUE PELLEPORT 75020 PARIS;48.8737409;2.3979102;
VEMaps.PinData;ECOLE MATERNELLE 18 RUE CLOS;;;18  RUE DU CLOS 75020 PARIS;48.857301;2.4070965;
VEMaps.PinData;ECOLE MATERNELLE 18 RUE MARYSE HILSZ;;;18  RUE MARYSE HILSZ 75020 PARIS;48.8505939;2.4127709;
VEMaps.PinData;ECOLE MATERNELLE 10 RUE MENILMONTANT;;;10  RUE DE MENILMONTANT 75020 PARIS;48.8672608;2.3841934;
VEMaps.PinData;ECOLE MATERNELLE 18 RUE SURMELIN;;;18  RUE DU SURMELIN 75020 PARIS;48.8679388;2.4033369;
VEMaps.PinData;ECOLE MATERNELLE 2 RUE EUGENE REISZ;;;2  RUE EUGENE REISZ 75020 PARIS;48.8562627;2.4105069;
VEMaps.PinData;ECOLE MATERNELLE 2 RUE PIERRE FONCIN;;;2  RUE PIERRE FONCIN 75020 PARIS;48.8714167;2.4087488;
VEMaps.PinData;ECOLE MATERNELLE 20 RUE CENDRIERS;;;20  RUE DES CENDRIERS 75020 PARIS;48.865556;2.3869515;
VEMaps.PinData;ECOLE MATERNELLE 21 RUE BIDASSOA;;;21  RUE DE LA BIDASSOA 75020 PARIS;48.866109;2.3937217;
VEMaps.PinData;ECOLE MATERNELLE 24 RUE RETRAIT;;;24  RUE DU RETRAIT 75020 PARIS;48.8690151;2.3939285;
VEMaps.PinData;ECOLE MATERNELLE 26 RUE COUR DES NOUES;;;26  RUE DE LA COUR DES NOUES 75020 PARIS;48.8643958;2.4006398;
VEMaps.PinData;ECOLE MATERNELLE 29 AV GAMBETTA;;;29  AVENUE GAMBETTA 75020 PARIS;48.8641265;2.3919682;
VEMaps.PinData;ECOLE MATERNELLE 29 RUE OLIVIER METRA;;;29  RUE OLIVIER METRA 75020 PARIS;48.8730124;2.3938343;
VEMaps.PinData;ECOLE MATERNELLE 29 RUE TELEGRAPHE;;;29  RUE DU TELEGRAPHE 75020 PARIS;48.8732481;2.3991873;
VEMaps.PinData;ECOLE MATERNELLE 31 RUE MARAICHERS;;;31  RUE DES MARAICHERS 75020 PARIS;48.8506825;2.4073471;
VEMaps.PinData;ECOLE MATERNELLE 31 RUE OLIVIER METRA;;;31  RUE OLIVIER METRA 75020 PARIS;48.8731175;2.3937502;
VEMaps.PinData;ECOLE MATERNELLE 32 RUE PALI-KAO;;;32  RUE DE PALI-KAO 75020 PARIS;48.8704185;2.3820576;
VEMaps.PinData;ECOLE MATERNELLE 39 RUE TOURTILLE;;;39  RUE DE TOURTILLE 75020 PARIS;48.8720244;2.380578;
VEMaps.PinData;ECOLE MATERNELLE 4 RUE JOURDAIN;;;4  RUE DU JOURDAIN 75020 PARIS;48.874929;2.3897042;
VEMaps.PinData;ECOLE MATERNELLE 52 RUE PLANCHAT;;;52  RUE PLANCHAT 75020 PARIS;48.8557836;2.3966413;
VEMaps.PinData;ECOLE MATERNELLE 61 RUE VITRUVE;;;61  RUE VITRUVE 75020 PARIS;48.8594217;2.4070023;
VEMaps.PinData;ECOLE MATERNELLE 68 RUE VITRUVE;;;68  RUE VITRUVE 75020 PARIS;48.859275;2.4067436;
VEMaps.PinData;ECOLE MATERNELLE 8 RUE LE VAU;;;8  RUE LE VAU 75020 PARIS;48.865989;2.4113824;
VEMaps.PinData;ECOLE MATERNELLE 9 RUE LESSEPS;;;9  RUE DE LESSEPS 75020 PARIS;48.8588694;2.4000262;
VEMaps.PinData;ECOLE MATERNELLE 9 RUE MOURAUD;;;9  RUE MOURAUD 75020 PARIS;48.8554622;2.4078434;
VEMaps.PinData;ECOLE MATERNELLE 90 RUE AMANDIERS;;;90  RUE DES AMANDIERS 75020 PARIS;48.8669208;2.3894425;
VEMaps.PinData;ECOLE MATERNELLE 91 RUE REUNION;;;91  RUE DE LA REUNION 75020 PARIS;48.8565157;2.4002122;
VEMaps.PinData;ECOLE MATERNELLE 94 RUE COURONNES;;;94  RUE DES COURONNES 75020 PARIS;48.8704963;2.387528;
VEMaps.PinData;ECOLE MATERNELLE 99 RUE PELLEPORT;;;99  RUE PELLEPORT 75020 PARIS;48.8702313;2.3997143;
VEMaps.PinData;ECOLE MATERNELLE 99 RUE PYRENEES;;;99  RUE DES PYRENEES 75020 PARIS;48.8549922;2.4052206;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 3 PAS JOSSEAUME;;;3  PASSAGE JOSSEAUME 75020 PARIS;48.8548077;2.402737;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 31 RUE ETIENNE DOLET;;;31  RUE ETIENNE DOLET 75020 PARIS;48.8681557;2.3854017;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 38 RUE TOURTILLE;;;38  RUE DE TOURTILLE 75020 PARIS;48.8723186;2.3804077;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 4 RUE EUGENE REISZ;;;4  RUE EUGENE REISZ 75020 PARIS;48.8565259;2.4108008;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 40 RUE PYRENEES;;;40  RUE DES PYRENEES 75020 PARIS;48.8509144;2.4065281;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 42 RUE MARE;;;42  RUE DE LA MARE 75020 PARIS;48.8711449;2.3899685;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 5 RUE MOURAUD;;;5  RUE MOURAUD 75020 PARIS;48.8546841;2.4079028;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 51 RUE RAMPONEAU;;;51  RUE RAMPONEAU 75020 PARIS;48.8719366;2.3824788;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 54 RUE PLANCHAT;;;54  RUE PLANCHAT 75020 PARIS;48.8559862;2.3965013;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 8 RUE PIERRE FONCIN;;;8  RUE PIERRE FONCIN 75020 PARIS;48.8714033;2.4103009;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 9 RUE BRETONNEAU;;;9  RUE BRETONNEAU 75020 PARIS;48.8676669;2.4031053;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 9 RUE LESSEPS;;;9  RUE DE LESSEPS 75020 PARIS;48.8588694;2.4000262;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 9 RUE PLAINE;;;9  RUE DE LA PLAINE 75020 PARIS;48.8499342;2.4000522;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 9 RUE TLEMCEN;;;9  RUE DE TLEMCEN 75020 PARIS;48.8645239;2.3871929;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 97 RUE PYRENEES;;;97  RUE DES PYRENEES 75020 PARIS;48.8549762;2.4052887;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 1 RUE LEVERT;;;1  RUE LEVERT 75020 PARIS;48.8728795;2.3894919;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 10 RUE LE VAU;;;10  RUE LE VAU 75020 PARIS;48.8665056;2.4111748;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 103 AV GAMBETTA;;;103  AVENUE GAMBETTA 75020 PARIS;48.8668937;2.3999623;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 103 RUE AMANDIERS;;;103  RUE DES AMANDIERS 75020 PARIS;48.8673465;2.3889876;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 104 RUE BELLEVILLE;;;104  RUE DE BELLEVILLE 75020 PARIS;48.8744891;2.3866525;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 11 RUE LESSEPS;;;11  RUE DE LESSEPS 75020 PARIS;48.8590803;2.3997318;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 11 RUE PLAINE;;;11  RUE DE LA PLAINE 75020 PARIS;48.8499684;2.4005267;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 14 RUE RIBLETTE;;;14  RUE RIBLETTE 75020 PARIS;48.8599633;2.4057604;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 15 RUE SORBIER;;;15  RUE SORBIER 75020 PARIS;48.8656224;2.3931874;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 16 RUE JULIEN LACROIX;;;16  RUE JULIEN LACROIX 75020 PARIS;48.8694573;2.3856255;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 16 RUE RIBLETTE;;;16  RUE RIBLETTE 75020 PARIS;48.8600322;2.4065439;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 18 RUE CLOS;;;18  RUE DU CLOS 75020 PARIS;48.857301;2.4070965;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 20 RUE LE VAU;;;20  RUE LE VAU 75020 PARIS;48.8673577;2.4108979;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 20 RUE MARYSE HILSZ;;;20  RUE MARYSE HILSZ 75020 PARIS;48.8507597;2.4128898;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 22 RUE OLIVIER METRA;;;22  RUE OLIVIER METRA 75020 PARIS;48.872856;2.3943225;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 236 RUE BELLEVILLE;;;236  RUE DE BELLEVILLE 75020 PARIS;48.8754164;2.3982975;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 24 RUE OLIVIER METRA;;;24  RUE OLIVIER METRA 75020 PARIS;48.8729216;2.394126;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 29 RUE TELEGRAPHE;;;29  RUE DU TELEGRAPHE 75020 PARIS;48.8732481;2.3991873;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 291 RUE PYRENEES;;;291  RUE DES PYRENEES 75020 PARIS;48.8692762;2.3950402;
VEMaps.PinData;ECOLE ÉLÉMENTAIRE 293 RUE PYRENEES;;;293  RUE DES PYRENEES 75020 PARIS;48.8693522;2.3948174;
VEMaps.PinData;ECOLE POLYVALENTE 36 RUE PIAT;;;36  RUE PIAT 75020 PARIS;48.8723106;2.3847414;
VEMaps.PinData;ECOLE POLYVALENTE 51 BD DAVOUT;;;51  BOULEVARD DAVOUT 75020 PARIS;48.8511631;2.4109559;
VEMaps.PinData;ÉCOLE POLYVALENTE 9 RUE DES TOURELLES;;;9  RUE DES TOURELLES 75020 PARIS;48.8747054;2.4042783;
VEMaps.PinData;ÉCOLE POLYVALENTE 4 RUE PIERRE FONCIN;;;4  RUE PIERRE FONCIN 75020 PARIS;48.8714261;2.4090125;
VEMaps.PinData;ECOLE POLYVALENTE 166 RUE DE PELLEPORT;;;166  RUE PELLEPORT 75020 PARIS;48.873487;2.3979199;
VEMaps.PinData;ECOLE POLYVALENTE 32 RUE OLIVIER METRA;;;32  RUE OLIVIER METRA 75020 PARIS;48.8733014;2.3937673;
VEMaps.PinData;MAIRIE DU 20E ARRONDISSEMENT;;;6  PLACE GAMBETTA 75020 PARIS;48.8649978;2.3987533;
VEMaps.PinData;ANNEXE MAISON DES ASSOCIATIONS;;;68  RUE DES RIGOLES 75020 PARIS;48.8732337;2.3914541;
VEMaps.PinData;ANNEXE MAISON DES ASSOCIATIONS;;;76  RUE DES RIGOLES 75020 PARIS;48.8733979;2.3909505;
VEMaps.PinData;MAISON DES ASSOCIATIONS RUE FRÉDÉRICK LEMAÎTRE;;;1  RUE FREDERICK LEMAITRE 75020 PARIS;48.873502;2.3910141;
VEMaps.PinData;LOCAUX ASSOCIATIFS 44-46 RUE DES MARAICHERS;;;44  RUE DES MARAICHERS 75020 PARIS;48.8510183;2.4073359;